"","Date","runname","Dailypassage","Month"
"13170",2018-09-29,"Fall.Chinook.Passage.Estimate",0,9
"13171",2018-09-30,"Fall.Chinook.Passage.Estimate",0,9
"13172",2018-10-01,"Fall.Chinook.Passage.Estimate",0,10
"13173",2018-10-02,"Fall.Chinook.Passage.Estimate",0,10
"13174",2018-10-03,"Fall.Chinook.Passage.Estimate",44,10
"13175",2018-10-04,"Fall.Chinook.Passage.Estimate",49,10
"13176",2018-10-05,"Fall.Chinook.Passage.Estimate",2658,10
"13177",2018-10-06,"Fall.Chinook.Passage.Estimate",509,10
"13178",2018-10-07,"Fall.Chinook.Passage.Estimate",0,10
"13179",2018-10-08,"Fall.Chinook.Passage.Estimate",0,10
"13180",2018-10-09,"Fall.Chinook.Passage.Estimate",51,10
"13181",2018-10-10,"Fall.Chinook.Passage.Estimate",0,10
"13182",2018-10-11,"Fall.Chinook.Passage.Estimate",0,10
"13183",2018-10-12,"Fall.Chinook.Passage.Estimate",0,10
"13184",2018-10-13,"Fall.Chinook.Passage.Estimate",0,10
"13185",2018-10-14,"Fall.Chinook.Passage.Estimate",43,10
"13186",2018-10-15,"Fall.Chinook.Passage.Estimate",43,10
"13187",2018-10-16,"Fall.Chinook.Passage.Estimate",86,10
"13188",2018-10-17,"Fall.Chinook.Passage.Estimate",100,10
"13189",2018-10-18,"Fall.Chinook.Passage.Estimate",138,10
"13190",2018-10-19,"Fall.Chinook.Passage.Estimate",87,10
"13191",2018-10-20,"Fall.Chinook.Passage.Estimate",0,10
"13192",2018-10-21,"Fall.Chinook.Passage.Estimate",45,10
"13193",2018-10-22,"Fall.Chinook.Passage.Estimate",0,10
"13194",2018-10-23,"Fall.Chinook.Passage.Estimate",0,10
"13195",2018-10-24,"Fall.Chinook.Passage.Estimate",0,10
"13196",2018-10-25,"Fall.Chinook.Passage.Estimate",42,10
"13197",2018-10-26,"Fall.Chinook.Passage.Estimate",0,10
"13198",2018-10-27,"Fall.Chinook.Passage.Estimate",56,10
"13199",2018-10-28,"Fall.Chinook.Passage.Estimate",59,10
"13200",2018-10-29,"Fall.Chinook.Passage.Estimate",64,10
"13201",2018-10-30,"Fall.Chinook.Passage.Estimate",0,10
"13202",2018-10-31,"Fall.Chinook.Passage.Estimate",0,10
"13203",2018-11-01,"Fall.Chinook.Passage.Estimate",0,11
"13204",2018-11-02,"Fall.Chinook.Passage.Estimate",30,11
"13205",2018-11-03,"Fall.Chinook.Passage.Estimate",0,11
"13206",2018-11-04,"Fall.Chinook.Passage.Estimate",27,11
"13207",2018-11-05,"Fall.Chinook.Passage.Estimate",27,11
"13208",2018-11-06,"Fall.Chinook.Passage.Estimate",0,11
"13209",2018-11-07,"Fall.Chinook.Passage.Estimate",0,11
"13210",2018-11-08,"Fall.Chinook.Passage.Estimate",0,11
"13211",2018-11-09,"Fall.Chinook.Passage.Estimate",0,11
"13212",2018-11-10,"Fall.Chinook.Passage.Estimate",23,11
"13213",2018-11-11,"Fall.Chinook.Passage.Estimate",0,11
"13214",2018-11-12,"Fall.Chinook.Passage.Estimate",25,11
"13215",2018-11-13,"Fall.Chinook.Passage.Estimate",50,11
"13216",2018-11-14,"Fall.Chinook.Passage.Estimate",0,11
"13217",2018-11-15,"Fall.Chinook.Passage.Estimate",0,11
"13218",2018-11-16,"Fall.Chinook.Passage.Estimate",0,11
"13219",2018-11-17,"Fall.Chinook.Passage.Estimate",0,11
"13220",2018-11-18,"Fall.Chinook.Passage.Estimate",0,11
"13221",2018-11-19,"Fall.Chinook.Passage.Estimate",0,11
"13222",2018-11-20,"Fall.Chinook.Passage.Estimate",0,11
"13223",2018-11-21,"Fall.Chinook.Passage.Estimate",0,11
"13224",2018-11-24,"Fall.Chinook.Passage.Estimate",0,11
"13225",2018-11-25,"Fall.Chinook.Passage.Estimate",0,11
"13226",2018-11-26,"Fall.Chinook.Passage.Estimate",0,11
"13227",2018-11-27,"Fall.Chinook.Passage.Estimate",0,11
"13228",2018-11-28,"Fall.Chinook.Passage.Estimate",0,11
"13229",2018-12-01,"Fall.Chinook.Passage.Estimate",0,12
"13230",2018-12-02,"Fall.Chinook.Passage.Estimate",0,12
"13231",2018-12-03,"Fall.Chinook.Passage.Estimate",0,12
"13232",2018-12-04,"Fall.Chinook.Passage.Estimate",42,12
"13233",2018-12-07,"Fall.Chinook.Passage.Estimate",190,12
"13234",2018-12-08,"Fall.Chinook.Passage.Estimate",388,12
"13235",2018-12-09,"Fall.Chinook.Passage.Estimate",361,12
"13236",2018-12-10,"Fall.Chinook.Passage.Estimate",130,12
"13237",2018-12-11,"Fall.Chinook.Passage.Estimate",291,12
"13238",2018-12-12,"Fall.Chinook.Passage.Estimate",650,12
"13239",2018-12-13,"Fall.Chinook.Passage.Estimate",921,12
"13240",2018-12-14,"Fall.Chinook.Passage.Estimate",1443,12
"13241",2018-12-15,"Fall.Chinook.Passage.Estimate",767,12
"13242",2018-12-16,"Fall.Chinook.Passage.Estimate",3059,12
"13243",2018-12-19,"Fall.Chinook.Passage.Estimate",9633,12
"13244",2018-12-20,"Fall.Chinook.Passage.Estimate",4130,12
"13245",2018-12-21,"Fall.Chinook.Passage.Estimate",4181,12
"13246",2018-12-22,"Fall.Chinook.Passage.Estimate",3153,12
"13247",2018-12-23,"Fall.Chinook.Passage.Estimate",8213,12
"13248",2018-12-24,"Fall.Chinook.Passage.Estimate",5108,12
"13249",2018-12-27,"Fall.Chinook.Passage.Estimate",61202,12
"13250",2018-12-28,"Fall.Chinook.Passage.Estimate",30852,12
"13251",2018-12-29,"Fall.Chinook.Passage.Estimate",30440,12
"13252",2018-12-30,"Fall.Chinook.Passage.Estimate",25881,12
"13253",2018-12-31,"Fall.Chinook.Passage.Estimate",38658,12
"13254",NA,"Fall.Chinook.Passage.Estimate",40527,NA
"13255",NA,"Fall.Chinook.Passage.Estimate",55378,NA
"13256",NA,"Fall.Chinook.Passage.Estimate",56468,NA
"13257",NA,"Fall.Chinook.Passage.Estimate",47152,NA
"13258",NA,"Fall.Chinook.Passage.Estimate",28708,NA
"13259",NA,"Fall.Chinook.Passage.Estimate",76294,NA
"13260",NA,"Fall.Chinook.Passage.Estimate",77462,NA
"13261",NA,"Fall.Chinook.Passage.Estimate",161978,NA
"13262",NA,"Fall.Chinook.Passage.Estimate",181299,NA
"13263",NA,"Fall.Chinook.Passage.Estimate",95926,NA
"13264",NA,"Fall.Chinook.Passage.Estimate",110540,NA
"13265",NA,"Fall.Chinook.Passage.Estimate",75793,NA
"13266",NA,"Fall.Chinook.Passage.Estimate",502498,NA
"13267",NA,"Fall.Chinook.Passage.Estimate",395650,NA
"13268",NA,"Fall.Chinook.Passage.Estimate",92873,NA
"13269",NA,"Fall.Chinook.Passage.Estimate",62518,NA
"13270",NA,"Fall.Chinook.Passage.Estimate",47874,NA
"13271",NA,"Fall.Chinook.Passage.Estimate",39371,NA
"13272",NA,"Fall.Chinook.Passage.Estimate",28739,NA
"13273",NA,"Fall.Chinook.Passage.Estimate",25913,NA
"13274",NA,"Fall.Chinook.Passage.Estimate",23956,NA
"13275",NA,"Fall.Chinook.Passage.Estimate",22009,NA
"13276",NA,"Fall.Chinook.Passage.Estimate",15538,NA
"13277",NA,"Fall.Chinook.Passage.Estimate",70577,NA
"13278",NA,"Fall.Chinook.Passage.Estimate",39863,NA
"13279",NA,"Fall.Chinook.Passage.Estimate",24477,NA
"13280",NA,"Fall.Chinook.Passage.Estimate",7652,NA
"13281",NA,"Fall.Chinook.Passage.Estimate",17978,NA
"13282",NA,"Fall.Chinook.Passage.Estimate",7489,NA
"13283",NA,"Fall.Chinook.Passage.Estimate",3788,NA
"13284",NA,"Fall.Chinook.Passage.Estimate",36480,NA
"13285",NA,"Fall.Chinook.Passage.Estimate",31722,NA
"13286",NA,"Fall.Chinook.Passage.Estimate",13281,NA
"13287",NA,"Fall.Chinook.Passage.Estimate",4742,NA
"13288",NA,"Fall.Chinook.Passage.Estimate",5621,NA
"13289",NA,"Fall.Chinook.Passage.Estimate",6117,NA
"13290",NA,"Fall.Chinook.Passage.Estimate",2840,NA
"13291",NA,"Fall.Chinook.Passage.Estimate",473,NA
"13292",NA,"Fall.Chinook.Passage.Estimate",21220,NA
"13293",NA,"Fall.Chinook.Passage.Estimate",15021,NA
"13294",NA,"Fall.Chinook.Passage.Estimate",10221,NA
"13295",NA,"Fall.Chinook.Passage.Estimate",7998,NA
"13296",NA,"Fall.Chinook.Passage.Estimate",5222,NA
"13297",NA,"Fall.Chinook.Passage.Estimate",9476,NA
"13298",NA,"Fall.Chinook.Passage.Estimate",33371,NA
"13299",NA,"Fall.Chinook.Passage.Estimate",144695,NA
"13300",NA,"Fall.Chinook.Passage.Estimate",50333,NA
"13301",NA,"Fall.Chinook.Passage.Estimate",70821,NA
"13302",NA,"Fall.Chinook.Passage.Estimate",23209,NA
"13303",NA,"Fall.Chinook.Passage.Estimate",33817,NA
"13304",NA,"Fall.Chinook.Passage.Estimate",66232,NA
"13305",NA,"Fall.Chinook.Passage.Estimate",71576,NA
"13306",NA,"Fall.Chinook.Passage.Estimate",63605,NA
"13307",NA,"Fall.Chinook.Passage.Estimate",86630,NA
"13308",NA,"Fall.Chinook.Passage.Estimate",66587,NA
"13309",NA,"Fall.Chinook.Passage.Estimate",89743,NA
"13310",NA,"Fall.Chinook.Passage.Estimate",985492,NA
"13311",NA,"Fall.Chinook.Passage.Estimate",28305,NA
"13312",NA,"Fall.Chinook.Passage.Estimate",14983,NA
"13313",NA,"Fall.Chinook.Passage.Estimate",12477,NA
"13314",NA,"Fall.Chinook.Passage.Estimate",11286,NA
"13315",NA,"Fall.Chinook.Passage.Estimate",10903,NA
"13316",NA,"Fall.Chinook.Passage.Estimate",13259,NA
"13317",NA,"Fall.Chinook.Passage.Estimate",9252,NA
"13318",NA,"Fall.Chinook.Passage.Estimate",11483,NA
"13319",NA,"Fall.Chinook.Passage.Estimate",4981,NA
"13320",NA,"Fall.Chinook.Passage.Estimate",9766,NA
"13321",NA,"Fall.Chinook.Passage.Estimate",40067,NA
"13322",NA,"Fall.Chinook.Passage.Estimate",25252,NA
"13323",NA,"Fall.Chinook.Passage.Estimate",10817,NA
"13324",NA,"Fall.Chinook.Passage.Estimate",16070,NA
"13325",NA,"Fall.Chinook.Passage.Estimate",16335,NA
"13326",NA,"Fall.Chinook.Passage.Estimate",18441,NA
"13327",NA,"Fall.Chinook.Passage.Estimate",19600,NA
"13328",NA,"Fall.Chinook.Passage.Estimate",10044,NA
"13329",NA,"Fall.Chinook.Passage.Estimate",12721,NA
"13330",NA,"Fall.Chinook.Passage.Estimate",16505,NA
"13331",NA,"Fall.Chinook.Passage.Estimate",46114,NA
"13332",NA,"Fall.Chinook.Passage.Estimate",12906,NA
"13333",NA,"Fall.Chinook.Passage.Estimate",13730,NA
"13334",NA,"Fall.Chinook.Passage.Estimate",8732,NA
"13335",NA,"Fall.Chinook.Passage.Estimate",5685,NA
"13336",NA,"Fall.Chinook.Passage.Estimate",8732,NA
"13337",NA,"Fall.Chinook.Passage.Estimate",10064,NA
"13338",NA,"Fall.Chinook.Passage.Estimate",16056,NA
"13339",NA,"Fall.Chinook.Passage.Estimate",14103,NA
"13340",NA,"Fall.Chinook.Passage.Estimate",8184,NA
"13341",NA,"Fall.Chinook.Passage.Estimate",7181,NA
"13342",NA,"Fall.Chinook.Passage.Estimate",8256,NA
"13343",NA,"Fall.Chinook.Passage.Estimate",6611,NA
"13344",NA,"Fall.Chinook.Passage.Estimate",4894,NA
"13345",NA,"Fall.Chinook.Passage.Estimate",7254,NA
"13346",NA,"Fall.Chinook.Passage.Estimate",6466,NA
"13347",NA,"Fall.Chinook.Passage.Estimate",7085,NA
"13348",NA,"Fall.Chinook.Passage.Estimate",10864,NA
"13349",NA,"Fall.Chinook.Passage.Estimate",9391,NA
"13350",NA,"Fall.Chinook.Passage.Estimate",9647,NA
"13351",NA,"Fall.Chinook.Passage.Estimate",6543,NA
"13352",NA,"Fall.Chinook.Passage.Estimate",4431,NA
"13353",NA,"Fall.Chinook.Passage.Estimate",4084,NA
"13354",NA,"Fall.Chinook.Passage.Estimate",4395,NA
"13355",NA,"Fall.Chinook.Passage.Estimate",4644,NA
"13356",NA,"Fall.Chinook.Passage.Estimate",3917,NA
"13357",NA,"Fall.Chinook.Passage.Estimate",5216,NA
"13358",NA,"Fall.Chinook.Passage.Estimate",3736,NA
"13359",NA,"Fall.Chinook.Passage.Estimate",3347,NA
"13360",NA,"Fall.Chinook.Passage.Estimate",3744,NA
"13361",NA,"Fall.Chinook.Passage.Estimate",3271,NA
"13362",NA,"Fall.Chinook.Passage.Estimate",3645,NA
"13363",NA,"Fall.Chinook.Passage.Estimate",2167,NA
"13364",NA,"Fall.Chinook.Passage.Estimate",2125,NA
"13365",NA,"Fall.Chinook.Passage.Estimate",1697,NA
"13366",NA,"Fall.Chinook.Passage.Estimate",1460,NA
"13367",NA,"Fall.Chinook.Passage.Estimate",2579,NA
"13368",NA,"Fall.Chinook.Passage.Estimate",2769,NA
"13369",NA,"Fall.Chinook.Passage.Estimate",3549,NA
"13370",NA,"Fall.Chinook.Passage.Estimate",2978,NA
"13371",NA,"Fall.Chinook.Passage.Estimate",3365,NA
"13372",NA,"Fall.Chinook.Passage.Estimate",1608,NA
"13373",NA,"Fall.Chinook.Passage.Estimate",2216,NA
"13374",NA,"Fall.Chinook.Passage.Estimate",2553,NA
"13375",NA,"Fall.Chinook.Passage.Estimate",1567,NA
"13376",NA,"Fall.Chinook.Passage.Estimate",1655,NA
"13377",NA,"Fall.Chinook.Passage.Estimate",3065,NA
"13378",NA,"Fall.Chinook.Passage.Estimate",1363,NA
"13379",NA,"Fall.Chinook.Passage.Estimate",1683,NA
"13380",NA,"Fall.Chinook.Passage.Estimate",1435,NA
"13381",NA,"Fall.Chinook.Passage.Estimate",1251,NA
"13382",NA,"Fall.Chinook.Passage.Estimate",950,NA
"13383",NA,"Fall.Chinook.Passage.Estimate",798,NA
"13384",NA,"Fall.Chinook.Passage.Estimate",698,NA
"13385",NA,"Fall.Chinook.Passage.Estimate",456,NA
"13386",NA,"Fall.Chinook.Passage.Estimate",512,NA
"13387",NA,"Fall.Chinook.Passage.Estimate",503,NA
"13388",NA,"Fall.Chinook.Passage.Estimate",567,NA
"13389",NA,"Fall.Chinook.Passage.Estimate",569,NA
"13390",NA,"Fall.Chinook.Passage.Estimate",433,NA
"13391",NA,"Fall.Chinook.Passage.Estimate",612,NA
"13392",NA,"Fall.Chinook.Passage.Estimate",806,NA
"13393",NA,"Fall.Chinook.Passage.Estimate",573,NA
"13394",NA,"Fall.Chinook.Passage.Estimate",500,NA
"13395",NA,"Fall.Chinook.Passage.Estimate",577,NA
"13396",NA,"Fall.Chinook.Passage.Estimate",328,NA
"13397",NA,"Fall.Chinook.Passage.Estimate",403,NA
"13398",NA,"Fall.Chinook.Passage.Estimate",93,NA
"13399",NA,"Fall.Chinook.Passage.Estimate",504,NA
"13400",NA,"Fall.Chinook.Passage.Estimate",420,NA
"13401",NA,"Fall.Chinook.Passage.Estimate",276,NA
"13402",NA,"Fall.Chinook.Passage.Estimate",278,NA
"13403",NA,"Fall.Chinook.Passage.Estimate",247,NA
"13404",NA,"Fall.Chinook.Passage.Estimate",277,NA
"13405",NA,"Fall.Chinook.Passage.Estimate",188,NA
"13406",NA,"Fall.Chinook.Passage.Estimate",95,NA
"13407",NA,"Fall.Chinook.Passage.Estimate",206,NA
"13408",NA,"Fall.Chinook.Passage.Estimate",44,NA
"13409",NA,"Fall.Chinook.Passage.Estimate",154,NA
"13410",NA,"Fall.Chinook.Passage.Estimate",192,NA
"13411",NA,"Fall.Chinook.Passage.Estimate",183,NA
"13412",NA,"Fall.Chinook.Passage.Estimate",415,NA
"13413",NA,"Fall.Chinook.Passage.Estimate",90,NA
"13414",2004-06-28,"Late.Fall.Chinook.Passage.Estimate",241,6
"13415",2004-06-29,"Late.Fall.Chinook.Passage.Estimate",126,6
"13416",2004-06-30,"Late.Fall.Chinook.Passage.Estimate",243,6
"13417",2004-07-01,"Late.Fall.Chinook.Passage.Estimate",182,7
"13418",2004-07-02,"Late.Fall.Chinook.Passage.Estimate",242,7
"13419",2004-07-03,"Late.Fall.Chinook.Passage.Estimate",566,7
"13420",2004-07-04,"Late.Fall.Chinook.Passage.Estimate",182,7
"13421",2004-07-05,"Late.Fall.Chinook.Passage.Estimate",438,7
"13422",2004-07-06,"Late.Fall.Chinook.Passage.Estimate",399,7
"13423",2004-07-07,"Late.Fall.Chinook.Passage.Estimate",1108,7
"13424",2004-07-08,"Late.Fall.Chinook.Passage.Estimate",958,7
"13425",2004-07-09,"Late.Fall.Chinook.Passage.Estimate",1041,7
"13426",2004-07-10,"Late.Fall.Chinook.Passage.Estimate",980,7
"13427",2004-07-11,"Late.Fall.Chinook.Passage.Estimate",1195,7
"13428",2004-07-12,"Late.Fall.Chinook.Passage.Estimate",1276,7
"13429",2004-07-13,"Late.Fall.Chinook.Passage.Estimate",1120,7
"13430",2004-07-17,"Late.Fall.Chinook.Passage.Estimate",1248,7
"13431",2004-07-18,"Late.Fall.Chinook.Passage.Estimate",1019,7
"13432",2004-07-19,"Late.Fall.Chinook.Passage.Estimate",1616,7
"13433",2004-07-20,"Late.Fall.Chinook.Passage.Estimate",1687,7
"13434",2004-07-21,"Late.Fall.Chinook.Passage.Estimate",2437,7
"13435",2004-07-22,"Late.Fall.Chinook.Passage.Estimate",1685,7
"13436",2004-07-23,"Late.Fall.Chinook.Passage.Estimate",2902,7
"13437",2004-07-25,"Late.Fall.Chinook.Passage.Estimate",1690,7
"13438",2004-07-26,"Late.Fall.Chinook.Passage.Estimate",1717,7
"13439",2004-07-27,"Late.Fall.Chinook.Passage.Estimate",1341,7
"13440",2004-07-28,"Late.Fall.Chinook.Passage.Estimate",992,7
"13441",2004-07-29,"Late.Fall.Chinook.Passage.Estimate",1555,7
"13442",2004-07-30,"Late.Fall.Chinook.Passage.Estimate",2011,7
"13443",2004-07-31,"Late.Fall.Chinook.Passage.Estimate",2046,7
"13444",2004-08-01,"Late.Fall.Chinook.Passage.Estimate",3123,8
"13445",2004-08-02,"Late.Fall.Chinook.Passage.Estimate",2955,8
"13446",2004-08-03,"Late.Fall.Chinook.Passage.Estimate",2928,8
"13447",2004-08-04,"Late.Fall.Chinook.Passage.Estimate",2835,8
"13448",2004-08-05,"Late.Fall.Chinook.Passage.Estimate",1676,8
"13449",2004-08-06,"Late.Fall.Chinook.Passage.Estimate",1942,8
"13450",2004-08-07,"Late.Fall.Chinook.Passage.Estimate",3516,8
"13451",2004-08-08,"Late.Fall.Chinook.Passage.Estimate",2277,8
"13452",2004-08-09,"Late.Fall.Chinook.Passage.Estimate",2055,8
"13453",2004-08-10,"Late.Fall.Chinook.Passage.Estimate",2228,8
"13454",2004-08-11,"Late.Fall.Chinook.Passage.Estimate",1893,8
"13455",2004-08-12,"Late.Fall.Chinook.Passage.Estimate",1859,8
"13456",2004-08-13,"Late.Fall.Chinook.Passage.Estimate",723,8
"13457",2004-08-14,"Late.Fall.Chinook.Passage.Estimate",1590,8
"13458",2004-08-15,"Late.Fall.Chinook.Passage.Estimate",1618,8
"13459",2004-08-16,"Late.Fall.Chinook.Passage.Estimate",1507,8
"13460",2004-08-17,"Late.Fall.Chinook.Passage.Estimate",2206,8
"13461",2004-08-18,"Late.Fall.Chinook.Passage.Estimate",956,8
"13462",2004-08-19,"Late.Fall.Chinook.Passage.Estimate",726,8
"13463",2004-08-20,"Late.Fall.Chinook.Passage.Estimate",1043,8
"13464",2004-08-21,"Late.Fall.Chinook.Passage.Estimate",887,8
"13465",2004-08-22,"Late.Fall.Chinook.Passage.Estimate",1199,8
"13466",2004-08-23,"Late.Fall.Chinook.Passage.Estimate",592,8
"13467",2004-08-24,"Late.Fall.Chinook.Passage.Estimate",647,8
"13468",2004-08-25,"Late.Fall.Chinook.Passage.Estimate",677,8
"13469",2004-08-26,"Late.Fall.Chinook.Passage.Estimate",1278,8
"13470",2004-08-27,"Late.Fall.Chinook.Passage.Estimate",1159,8
"13471",2004-08-28,"Late.Fall.Chinook.Passage.Estimate",1070,8
"13472",2004-08-29,"Late.Fall.Chinook.Passage.Estimate",802,8
"13473",2004-08-30,"Late.Fall.Chinook.Passage.Estimate",458,8
"13474",2004-08-31,"Late.Fall.Chinook.Passage.Estimate",429,8
"13475",2004-09-01,"Late.Fall.Chinook.Passage.Estimate",434,9
"13476",2004-09-02,"Late.Fall.Chinook.Passage.Estimate",620,9
"13477",2004-09-03,"Late.Fall.Chinook.Passage.Estimate",703,9
"13478",2004-09-04,"Late.Fall.Chinook.Passage.Estimate",872,9
"13479",2004-09-05,"Late.Fall.Chinook.Passage.Estimate",1053,9
"13480",2004-09-06,"Late.Fall.Chinook.Passage.Estimate",1275,9
"13481",2004-09-07,"Late.Fall.Chinook.Passage.Estimate",651,9
"13482",2004-09-08,"Late.Fall.Chinook.Passage.Estimate",418,9
"13483",2004-09-15,"Late.Fall.Chinook.Passage.Estimate",437,9
"13484",2004-09-16,"Late.Fall.Chinook.Passage.Estimate",631,9
"13485",2004-09-17,"Late.Fall.Chinook.Passage.Estimate",241,9
"13486",2004-09-18,"Late.Fall.Chinook.Passage.Estimate",178,9
"13487",2004-09-19,"Late.Fall.Chinook.Passage.Estimate",0,9
"13488",2004-09-20,"Late.Fall.Chinook.Passage.Estimate",292,9
"13489",2004-09-21,"Late.Fall.Chinook.Passage.Estimate",401,9
"13490",2004-09-22,"Late.Fall.Chinook.Passage.Estimate",0,9
"13491",2004-09-23,"Late.Fall.Chinook.Passage.Estimate",443,9
"13492",2004-09-24,"Late.Fall.Chinook.Passage.Estimate",145,9
"13493",2004-09-25,"Late.Fall.Chinook.Passage.Estimate",666,9
"13494",2004-09-26,"Late.Fall.Chinook.Passage.Estimate",45,9
"13495",2004-09-27,"Late.Fall.Chinook.Passage.Estimate",133,9
"13496",2004-09-28,"Late.Fall.Chinook.Passage.Estimate",198,9
"13497",2004-09-29,"Late.Fall.Chinook.Passage.Estimate",126,9
"13498",2004-09-30,"Late.Fall.Chinook.Passage.Estimate",253,9
"13499",2004-10-01,"Late.Fall.Chinook.Passage.Estimate",44,10
"13500",2004-10-02,"Late.Fall.Chinook.Passage.Estimate",83,10
"13501",2004-10-03,"Late.Fall.Chinook.Passage.Estimate",42,10
"13502",2004-10-04,"Late.Fall.Chinook.Passage.Estimate",373,10
"13503",2004-10-05,"Late.Fall.Chinook.Passage.Estimate",227,10
"13504",2004-10-06,"Late.Fall.Chinook.Passage.Estimate",75,10
"13505",2004-10-07,"Late.Fall.Chinook.Passage.Estimate",296,10
"13506",2004-10-08,"Late.Fall.Chinook.Passage.Estimate",297,10
"13507",2004-10-09,"Late.Fall.Chinook.Passage.Estimate",572,10
"13508",2004-10-10,"Late.Fall.Chinook.Passage.Estimate",723,10
"13509",2004-10-11,"Late.Fall.Chinook.Passage.Estimate",374,10
"13510",2004-10-12,"Late.Fall.Chinook.Passage.Estimate",1156,10
"13511",2004-10-13,"Late.Fall.Chinook.Passage.Estimate",308,10
"13512",2004-10-14,"Late.Fall.Chinook.Passage.Estimate",569,10
"13513",2004-10-15,"Late.Fall.Chinook.Passage.Estimate",114,10
"13514",2004-10-16,"Late.Fall.Chinook.Passage.Estimate",251,10
"13515",2004-10-17,"Late.Fall.Chinook.Passage.Estimate",348,10
"13516",2004-10-18,"Late.Fall.Chinook.Passage.Estimate",624,10
"13517",2004-10-19,"Late.Fall.Chinook.Passage.Estimate",699,10
"13518",2004-10-20,"Late.Fall.Chinook.Passage.Estimate",949,10
"13519",2004-10-21,"Late.Fall.Chinook.Passage.Estimate",4575,10
"13520",2004-10-22,"Late.Fall.Chinook.Passage.Estimate",529,10
"13521",2004-10-23,"Late.Fall.Chinook.Passage.Estimate",0,10
"13522",2004-10-24,"Late.Fall.Chinook.Passage.Estimate",118,10
"13523",2004-10-25,"Late.Fall.Chinook.Passage.Estimate",84,10
"13524",2004-10-26,"Late.Fall.Chinook.Passage.Estimate",45,10
"13525",2004-10-27,"Late.Fall.Chinook.Passage.Estimate",1261,10
"13526",2004-10-28,"Late.Fall.Chinook.Passage.Estimate",341,10
"13527",2004-10-29,"Late.Fall.Chinook.Passage.Estimate",0,10
"13528",2004-10-30,"Late.Fall.Chinook.Passage.Estimate",112,10
"13529",2004-10-31,"Late.Fall.Chinook.Passage.Estimate",235,10
"13530",2004-11-01,"Late.Fall.Chinook.Passage.Estimate",183,11
"13531",2004-11-02,"Late.Fall.Chinook.Passage.Estimate",640,11
"13532",2004-11-03,"Late.Fall.Chinook.Passage.Estimate",105,11
"13533",2004-11-04,"Late.Fall.Chinook.Passage.Estimate",36,11
"13534",2004-11-05,"Late.Fall.Chinook.Passage.Estimate",74,11
"13535",2004-11-06,"Late.Fall.Chinook.Passage.Estimate",178,11
"13536",2004-11-07,"Late.Fall.Chinook.Passage.Estimate",309,11
"13537",2004-11-08,"Late.Fall.Chinook.Passage.Estimate",136,11
"13538",2004-11-09,"Late.Fall.Chinook.Passage.Estimate",0,11
"13539",2004-11-10,"Late.Fall.Chinook.Passage.Estimate",0,11
"13540",2004-11-11,"Late.Fall.Chinook.Passage.Estimate",34,11
"13541",2004-11-12,"Late.Fall.Chinook.Passage.Estimate",131,11
"13542",2004-11-13,"Late.Fall.Chinook.Passage.Estimate",183,11
"13543",2004-11-14,"Late.Fall.Chinook.Passage.Estimate",178,11
"13544",2004-11-15,"Late.Fall.Chinook.Passage.Estimate",140,11
"13545",2004-11-16,"Late.Fall.Chinook.Passage.Estimate",35,11
"13546",2004-11-17,"Late.Fall.Chinook.Passage.Estimate",192,11
"13547",2004-11-18,"Late.Fall.Chinook.Passage.Estimate",31,11
"13548",2004-11-19,"Late.Fall.Chinook.Passage.Estimate",31,11
"13549",2004-11-20,"Late.Fall.Chinook.Passage.Estimate",140,11
"13550",2004-11-21,"Late.Fall.Chinook.Passage.Estimate",203,11
"13551",2004-11-22,"Late.Fall.Chinook.Passage.Estimate",185,11
"13552",2004-11-23,"Late.Fall.Chinook.Passage.Estimate",158,11
"13553",2004-11-24,"Late.Fall.Chinook.Passage.Estimate",187,11
"13554",2004-11-25,"Late.Fall.Chinook.Passage.Estimate",31,11
"13555",2004-11-26,"Late.Fall.Chinook.Passage.Estimate",0,11
"13556",2004-11-27,"Late.Fall.Chinook.Passage.Estimate",32,11
"13557",2004-11-28,"Late.Fall.Chinook.Passage.Estimate",34,11
"13558",2004-11-29,"Late.Fall.Chinook.Passage.Estimate",96,11
"13559",2004-11-30,"Late.Fall.Chinook.Passage.Estimate",92,11
"13560",2004-12-01,"Late.Fall.Chinook.Passage.Estimate",45,12
"13561",2004-12-02,"Late.Fall.Chinook.Passage.Estimate",51,12
"13562",2004-12-03,"Late.Fall.Chinook.Passage.Estimate",0,12
"13563",2004-12-04,"Late.Fall.Chinook.Passage.Estimate",164,12
"13564",2004-12-05,"Late.Fall.Chinook.Passage.Estimate",0,12
"13565",2004-12-06,"Late.Fall.Chinook.Passage.Estimate",30,12
"13566",2004-12-07,"Late.Fall.Chinook.Passage.Estimate",87,12
"13567",2004-12-08,"Late.Fall.Chinook.Passage.Estimate",507,12
"13568",2004-12-10,"Late.Fall.Chinook.Passage.Estimate",502101,12
"13569",2004-12-11,"Late.Fall.Chinook.Passage.Estimate",82,12
"13570",2004-12-12,"Late.Fall.Chinook.Passage.Estimate",0,12
"13571",2004-12-13,"Late.Fall.Chinook.Passage.Estimate",0,12
"13572",2004-12-14,"Late.Fall.Chinook.Passage.Estimate",0,12
"13573",2004-12-15,"Late.Fall.Chinook.Passage.Estimate",35,12
"13574",2004-12-16,"Late.Fall.Chinook.Passage.Estimate",0,12
