"Date","runname","Dailypassage"
2012-06-10,"Winter.Chinook.Passage.Estimate",0
2012-06-12,"Winter.Chinook.Passage.Estimate",0
2012-06-13,"Winter.Chinook.Passage.Estimate",0
2012-06-14,"Winter.Chinook.Passage.Estimate",0
2012-06-15,"Winter.Chinook.Passage.Estimate",0
2012-06-16,"Winter.Chinook.Passage.Estimate",0
2012-06-18,"Winter.Chinook.Passage.Estimate",0
2012-06-19,"Winter.Chinook.Passage.Estimate",0
2012-06-20,"Winter.Chinook.Passage.Estimate",0
2012-06-21,"Winter.Chinook.Passage.Estimate",0
2012-06-22,"Winter.Chinook.Passage.Estimate",0
2012-06-23,"Winter.Chinook.Passage.Estimate",0
2012-06-25,"Winter.Chinook.Passage.Estimate",0
2012-06-26,"Winter.Chinook.Passage.Estimate",0
2012-06-27,"Winter.Chinook.Passage.Estimate",0
2012-06-29,"Winter.Chinook.Passage.Estimate",0
2012-06-30,"Winter.Chinook.Passage.Estimate",0
2012-07-01,"Winter.Chinook.Passage.Estimate",0
2012-07-02,"Winter.Chinook.Passage.Estimate",0
2012-07-03,"Winter.Chinook.Passage.Estimate",0
2012-07-05,"Winter.Chinook.Passage.Estimate",0
2012-07-06,"Winter.Chinook.Passage.Estimate",0
2012-07-09,"Winter.Chinook.Passage.Estimate",0
2012-07-10,"Winter.Chinook.Passage.Estimate",0
2012-07-11,"Winter.Chinook.Passage.Estimate",0
2012-07-12,"Winter.Chinook.Passage.Estimate",0
2012-07-13,"Winter.Chinook.Passage.Estimate",0
2012-07-15,"Winter.Chinook.Passage.Estimate",0
2012-07-16,"Winter.Chinook.Passage.Estimate",82
2012-07-17,"Winter.Chinook.Passage.Estimate",70
2012-07-18,"Winter.Chinook.Passage.Estimate",0
2012-07-19,"Winter.Chinook.Passage.Estimate",0
2012-07-20,"Winter.Chinook.Passage.Estimate",60
2012-07-21,"Winter.Chinook.Passage.Estimate",114
2012-07-22,"Winter.Chinook.Passage.Estimate",263
2012-07-23,"Winter.Chinook.Passage.Estimate",184
2012-07-24,"Winter.Chinook.Passage.Estimate",177
2012-07-25,"Winter.Chinook.Passage.Estimate",354
2012-07-26,"Winter.Chinook.Passage.Estimate",120
2012-07-27,"Winter.Chinook.Passage.Estimate",114
2012-07-28,"Winter.Chinook.Passage.Estimate",523
2012-07-29,"Winter.Chinook.Passage.Estimate",162
2012-07-30,"Winter.Chinook.Passage.Estimate",370
2012-07-31,"Winter.Chinook.Passage.Estimate",224
2012-08-01,"Winter.Chinook.Passage.Estimate",144
2012-08-03,"Winter.Chinook.Passage.Estimate",356
2012-08-04,"Winter.Chinook.Passage.Estimate",293
2012-08-05,"Winter.Chinook.Passage.Estimate",143
2012-08-06,"Winter.Chinook.Passage.Estimate",75
2012-08-07,"Winter.Chinook.Passage.Estimate",495
2012-08-08,"Winter.Chinook.Passage.Estimate",305
2012-08-09,"Winter.Chinook.Passage.Estimate",213
2012-08-10,"Winter.Chinook.Passage.Estimate",386
2012-08-11,"Winter.Chinook.Passage.Estimate",591
2012-08-12,"Winter.Chinook.Passage.Estimate",202
2012-08-13,"Winter.Chinook.Passage.Estimate",195
2012-08-14,"Winter.Chinook.Passage.Estimate",605
2012-08-15,"Winter.Chinook.Passage.Estimate",401
2012-08-16,"Winter.Chinook.Passage.Estimate",202
2012-08-17,"Winter.Chinook.Passage.Estimate",1561
2012-08-18,"Winter.Chinook.Passage.Estimate",717
2012-08-19,"Winter.Chinook.Passage.Estimate",1005
2012-08-20,"Winter.Chinook.Passage.Estimate",1237
2012-08-21,"Winter.Chinook.Passage.Estimate",1367
2012-08-22,"Winter.Chinook.Passage.Estimate",1639
2012-08-23,"Winter.Chinook.Passage.Estimate",901
2012-08-24,"Winter.Chinook.Passage.Estimate",892
2012-08-25,"Winter.Chinook.Passage.Estimate",1779
2012-08-26,"Winter.Chinook.Passage.Estimate",1172
2012-08-27,"Winter.Chinook.Passage.Estimate",808
2012-08-28,"Winter.Chinook.Passage.Estimate",470
2012-08-29,"Winter.Chinook.Passage.Estimate",1032
2012-08-30,"Winter.Chinook.Passage.Estimate",1025
2012-08-31,"Winter.Chinook.Passage.Estimate",707
2012-09-01,"Winter.Chinook.Passage.Estimate",846
2012-09-02,"Winter.Chinook.Passage.Estimate",761
2012-09-03,"Winter.Chinook.Passage.Estimate",1374
2012-09-04,"Winter.Chinook.Passage.Estimate",1426
2012-09-05,"Winter.Chinook.Passage.Estimate",2959
2012-09-06,"Winter.Chinook.Passage.Estimate",3269
2012-09-07,"Winter.Chinook.Passage.Estimate",4213
2012-09-08,"Winter.Chinook.Passage.Estimate",5324
2012-09-09,"Winter.Chinook.Passage.Estimate",7455
2012-09-10,"Winter.Chinook.Passage.Estimate",7396
2012-09-11,"Winter.Chinook.Passage.Estimate",7405
2012-09-12,"Winter.Chinook.Passage.Estimate",8590
2012-09-13,"Winter.Chinook.Passage.Estimate",9953
2012-09-14,"Winter.Chinook.Passage.Estimate",9158
2012-09-15,"Winter.Chinook.Passage.Estimate",13201
2012-09-16,"Winter.Chinook.Passage.Estimate",11120
2012-09-17,"Winter.Chinook.Passage.Estimate",12035
2012-09-18,"Winter.Chinook.Passage.Estimate",14654
2012-09-19,"Winter.Chinook.Passage.Estimate",12427
2012-09-20,"Winter.Chinook.Passage.Estimate",15381
2012-09-21,"Winter.Chinook.Passage.Estimate",17513
2012-09-22,"Winter.Chinook.Passage.Estimate",17588
2012-09-23,"Winter.Chinook.Passage.Estimate",10031
2012-09-24,"Winter.Chinook.Passage.Estimate",8536
2012-09-25,"Winter.Chinook.Passage.Estimate",7184
2012-09-26,"Winter.Chinook.Passage.Estimate",6950
2012-09-27,"Winter.Chinook.Passage.Estimate",8274
2012-09-28,"Winter.Chinook.Passage.Estimate",5228
2012-09-29,"Winter.Chinook.Passage.Estimate",6812
2012-09-30,"Winter.Chinook.Passage.Estimate",8139
2012-10-01,"Winter.Chinook.Passage.Estimate",8451
2012-10-02,"Winter.Chinook.Passage.Estimate",10962
2012-10-03,"Winter.Chinook.Passage.Estimate",13748
2012-10-04,"Winter.Chinook.Passage.Estimate",17845
2012-10-05,"Winter.Chinook.Passage.Estimate",17309
2012-10-06,"Winter.Chinook.Passage.Estimate",15235
2012-10-07,"Winter.Chinook.Passage.Estimate",22811
2012-10-08,"Winter.Chinook.Passage.Estimate",21650
2012-10-10,"Winter.Chinook.Passage.Estimate",21009
2012-10-11,"Winter.Chinook.Passage.Estimate",23355
2012-10-12,"Winter.Chinook.Passage.Estimate",17514
2012-10-13,"Winter.Chinook.Passage.Estimate",24486
2012-10-14,"Winter.Chinook.Passage.Estimate",13123
2012-10-15,"Winter.Chinook.Passage.Estimate",18498
2012-10-16,"Winter.Chinook.Passage.Estimate",19179
2012-10-17,"Winter.Chinook.Passage.Estimate",20290
2012-10-18,"Winter.Chinook.Passage.Estimate",18344
2012-10-19,"Winter.Chinook.Passage.Estimate",15651
2012-10-20,"Winter.Chinook.Passage.Estimate",17623
2012-10-21,"Winter.Chinook.Passage.Estimate",14449
2012-10-22,"Winter.Chinook.Passage.Estimate",10610
2012-10-23,"Winter.Chinook.Passage.Estimate",13278
2012-10-24,"Winter.Chinook.Passage.Estimate",5229
2012-10-25,"Winter.Chinook.Passage.Estimate",5911
2012-10-26,"Winter.Chinook.Passage.Estimate",6563
2012-10-27,"Winter.Chinook.Passage.Estimate",5253
2012-10-30,"Winter.Chinook.Passage.Estimate",1891
2012-10-31,"Winter.Chinook.Passage.Estimate",1987
2012-11-01,"Winter.Chinook.Passage.Estimate",1301
2012-11-02,"Winter.Chinook.Passage.Estimate",3602
2012-11-03,"Winter.Chinook.Passage.Estimate",2343
2012-11-04,"Winter.Chinook.Passage.Estimate",6665
2012-11-05,"Winter.Chinook.Passage.Estimate",12894
2012-11-06,"Winter.Chinook.Passage.Estimate",13558
2012-11-07,"Winter.Chinook.Passage.Estimate",14022
2012-11-08,"Winter.Chinook.Passage.Estimate",8453
2012-11-09,"Winter.Chinook.Passage.Estimate",10419
2012-11-10,"Winter.Chinook.Passage.Estimate",20527
2012-11-11,"Winter.Chinook.Passage.Estimate",16216
2012-11-12,"Winter.Chinook.Passage.Estimate",13249
2012-11-13,"Winter.Chinook.Passage.Estimate",12475
2012-11-14,"Winter.Chinook.Passage.Estimate",11726
2012-11-15,"Winter.Chinook.Passage.Estimate",10200
2012-11-16,"Winter.Chinook.Passage.Estimate",5421
2012-11-17,"Winter.Chinook.Passage.Estimate",6078
2012-11-18,"Winter.Chinook.Passage.Estimate",27614
2012-11-19,"Winter.Chinook.Passage.Estimate",159812
2012-11-20,"Winter.Chinook.Passage.Estimate",14913
2012-11-21,"Winter.Chinook.Passage.Estimate",3527
2012-11-22,"Winter.Chinook.Passage.Estimate",48309
2012-11-24,"Winter.Chinook.Passage.Estimate",5761
2012-11-25,"Winter.Chinook.Passage.Estimate",4549
2012-11-26,"Winter.Chinook.Passage.Estimate",2964
2012-11-27,"Winter.Chinook.Passage.Estimate",2505
2012-11-28,"Winter.Chinook.Passage.Estimate",1234
2012-12-07,"Winter.Chinook.Passage.Estimate",5833
2012-12-08,"Winter.Chinook.Passage.Estimate",2292
2012-12-09,"Winter.Chinook.Passage.Estimate",2424
2012-12-10,"Winter.Chinook.Passage.Estimate",1552
2012-12-11,"Winter.Chinook.Passage.Estimate",1119
2012-12-12,"Winter.Chinook.Passage.Estimate",872
2012-12-13,"Winter.Chinook.Passage.Estimate",4644
2012-12-14,"Winter.Chinook.Passage.Estimate",1635
2012-12-15,"Winter.Chinook.Passage.Estimate",1099
2012-12-16,"Winter.Chinook.Passage.Estimate",660
2012-12-17,"Winter.Chinook.Passage.Estimate",3588
2012-12-18,"Winter.Chinook.Passage.Estimate",3526
2012-12-19,"Winter.Chinook.Passage.Estimate",2759
2012-12-20,"Winter.Chinook.Passage.Estimate",823
2012-12-21,"Winter.Chinook.Passage.Estimate",1050
2012-12-27,"Winter.Chinook.Passage.Estimate",1490
2012-12-28,"Winter.Chinook.Passage.Estimate",1989
2012-12-29,"Winter.Chinook.Passage.Estimate",1036
2012-12-30,"Winter.Chinook.Passage.Estimate",1698
2012-12-31,"Winter.Chinook.Passage.Estimate",3155
2013-01-01,"Winter.Chinook.Passage.Estimate",1857
2013-01-02,"Winter.Chinook.Passage.Estimate",726
2013-01-03,"Winter.Chinook.Passage.Estimate",5509
2013-01-04,"Winter.Chinook.Passage.Estimate",1677
2013-01-05,"Winter.Chinook.Passage.Estimate",1631
2013-01-06,"Winter.Chinook.Passage.Estimate",529
2013-01-07,"Winter.Chinook.Passage.Estimate",1351
2013-01-08,"Winter.Chinook.Passage.Estimate",3223
2013-01-10,"Winter.Chinook.Passage.Estimate",370
2013-01-11,"Winter.Chinook.Passage.Estimate",737
2013-01-12,"Winter.Chinook.Passage.Estimate",176
2013-01-13,"Winter.Chinook.Passage.Estimate",897
2013-01-14,"Winter.Chinook.Passage.Estimate",605
2013-01-15,"Winter.Chinook.Passage.Estimate",1659
2013-01-16,"Winter.Chinook.Passage.Estimate",0
2013-01-17,"Winter.Chinook.Passage.Estimate",0
2013-01-18,"Winter.Chinook.Passage.Estimate",0
2013-01-19,"Winter.Chinook.Passage.Estimate",0
2013-01-20,"Winter.Chinook.Passage.Estimate",0
2013-01-21,"Winter.Chinook.Passage.Estimate",0
2013-01-22,"Winter.Chinook.Passage.Estimate",0
2013-01-23,"Winter.Chinook.Passage.Estimate",0
2013-01-24,"Winter.Chinook.Passage.Estimate",0
2013-01-25,"Winter.Chinook.Passage.Estimate",0
2013-01-26,"Winter.Chinook.Passage.Estimate",0
2013-01-27,"Winter.Chinook.Passage.Estimate",0
2013-01-28,"Winter.Chinook.Passage.Estimate",0
2013-01-29,"Winter.Chinook.Passage.Estimate",0
2013-01-30,"Winter.Chinook.Passage.Estimate",0
2013-01-31,"Winter.Chinook.Passage.Estimate",0
2013-02-01,"Winter.Chinook.Passage.Estimate",0
2013-02-02,"Winter.Chinook.Passage.Estimate",0
2013-02-03,"Winter.Chinook.Passage.Estimate",0
2013-02-04,"Winter.Chinook.Passage.Estimate",0
2013-02-05,"Winter.Chinook.Passage.Estimate",0
2013-02-06,"Winter.Chinook.Passage.Estimate",0
2013-02-07,"Winter.Chinook.Passage.Estimate",0
2013-02-08,"Winter.Chinook.Passage.Estimate",0
2013-02-09,"Winter.Chinook.Passage.Estimate",0
2013-02-10,"Winter.Chinook.Passage.Estimate",191
2013-02-11,"Winter.Chinook.Passage.Estimate",0
2013-02-12,"Winter.Chinook.Passage.Estimate",0
2013-02-13,"Winter.Chinook.Passage.Estimate",408
2013-02-14,"Winter.Chinook.Passage.Estimate",0
2013-02-15,"Winter.Chinook.Passage.Estimate",0
2013-02-16,"Winter.Chinook.Passage.Estimate",297
2013-02-17,"Winter.Chinook.Passage.Estimate",0
2013-02-18,"Winter.Chinook.Passage.Estimate",0
2013-02-19,"Winter.Chinook.Passage.Estimate",0
2013-02-20,"Winter.Chinook.Passage.Estimate",0
2013-02-21,"Winter.Chinook.Passage.Estimate",98
2013-02-22,"Winter.Chinook.Passage.Estimate",58
2013-02-23,"Winter.Chinook.Passage.Estimate",75
2013-02-24,"Winter.Chinook.Passage.Estimate",39
2013-02-25,"Winter.Chinook.Passage.Estimate",0
2013-02-26,"Winter.Chinook.Passage.Estimate",0
2013-02-27,"Winter.Chinook.Passage.Estimate",0
2013-02-28,"Winter.Chinook.Passage.Estimate",37
2013-03-01,"Winter.Chinook.Passage.Estimate",0
2013-03-02,"Winter.Chinook.Passage.Estimate",0
2013-03-03,"Winter.Chinook.Passage.Estimate",0
2013-03-04,"Winter.Chinook.Passage.Estimate",38
2013-03-05,"Winter.Chinook.Passage.Estimate",41
2013-03-06,"Winter.Chinook.Passage.Estimate",25
2013-03-07,"Winter.Chinook.Passage.Estimate",82
2013-03-08,"Winter.Chinook.Passage.Estimate",63
2013-03-09,"Winter.Chinook.Passage.Estimate",132
2013-03-10,"Winter.Chinook.Passage.Estimate",147
2013-03-11,"Winter.Chinook.Passage.Estimate",90
2013-03-12,"Winter.Chinook.Passage.Estimate",179
2013-03-13,"Winter.Chinook.Passage.Estimate",117
2013-03-14,"Winter.Chinook.Passage.Estimate",168
2013-03-15,"Winter.Chinook.Passage.Estimate",0
2013-03-16,"Winter.Chinook.Passage.Estimate",113
2013-03-17,"Winter.Chinook.Passage.Estimate",169
2013-03-18,"Winter.Chinook.Passage.Estimate",49
2013-03-19,"Winter.Chinook.Passage.Estimate",48
2013-03-20,"Winter.Chinook.Passage.Estimate",26
2013-03-21,"Winter.Chinook.Passage.Estimate",289
2013-03-22,"Winter.Chinook.Passage.Estimate",517
2013-03-23,"Winter.Chinook.Passage.Estimate",123
2013-03-24,"Winter.Chinook.Passage.Estimate",180
2013-03-25,"Winter.Chinook.Passage.Estimate",101
2013-03-26,"Winter.Chinook.Passage.Estimate",44
2013-03-27,"Winter.Chinook.Passage.Estimate",0
2013-03-28,"Winter.Chinook.Passage.Estimate",119
2013-03-29,"Winter.Chinook.Passage.Estimate",225
2013-03-30,"Winter.Chinook.Passage.Estimate",242
2013-03-31,"Winter.Chinook.Passage.Estimate",175
2013-04-02,"Winter.Chinook.Passage.Estimate",1384
2013-04-03,"Winter.Chinook.Passage.Estimate",706
2013-04-04,"Winter.Chinook.Passage.Estimate",189
2013-04-05,"Winter.Chinook.Passage.Estimate",231
2013-04-06,"Winter.Chinook.Passage.Estimate",1608
2013-04-07,"Winter.Chinook.Passage.Estimate",531
2013-04-08,"Winter.Chinook.Passage.Estimate",134
2013-04-09,"Winter.Chinook.Passage.Estimate",133
2013-04-10,"Winter.Chinook.Passage.Estimate",61
2013-04-15,"Winter.Chinook.Passage.Estimate",0
2013-04-16,"Winter.Chinook.Passage.Estimate",0
2013-04-17,"Winter.Chinook.Passage.Estimate",162
2013-04-18,"Winter.Chinook.Passage.Estimate",0
2013-04-19,"Winter.Chinook.Passage.Estimate",335
2013-04-20,"Winter.Chinook.Passage.Estimate",50
2013-04-21,"Winter.Chinook.Passage.Estimate",85
2013-04-22,"Winter.Chinook.Passage.Estimate",0
2013-04-23,"Winter.Chinook.Passage.Estimate",0
2013-04-24,"Winter.Chinook.Passage.Estimate",0
2013-05-01,"Winter.Chinook.Passage.Estimate",0
2013-05-02,"Winter.Chinook.Passage.Estimate",0
2013-05-03,"Winter.Chinook.Passage.Estimate",55
2013-05-04,"Winter.Chinook.Passage.Estimate",160
2013-05-05,"Winter.Chinook.Passage.Estimate",0
2013-05-06,"Winter.Chinook.Passage.Estimate",0
2013-05-07,"Winter.Chinook.Passage.Estimate",0
2013-05-08,"Winter.Chinook.Passage.Estimate",0
2013-05-09,"Winter.Chinook.Passage.Estimate",0
2013-05-10,"Winter.Chinook.Passage.Estimate",0
2013-05-11,"Winter.Chinook.Passage.Estimate",0
2013-05-12,"Winter.Chinook.Passage.Estimate",0
2013-05-13,"Winter.Chinook.Passage.Estimate",0
2013-05-14,"Winter.Chinook.Passage.Estimate",0
2013-05-15,"Winter.Chinook.Passage.Estimate",0
2013-05-16,"Winter.Chinook.Passage.Estimate",0
2013-05-17,"Winter.Chinook.Passage.Estimate",0
2013-05-18,"Winter.Chinook.Passage.Estimate",0
2013-05-19,"Winter.Chinook.Passage.Estimate",0
2013-05-20,"Winter.Chinook.Passage.Estimate",0
2013-05-21,"Winter.Chinook.Passage.Estimate",0
2013-05-22,"Winter.Chinook.Passage.Estimate",0
2013-05-23,"Winter.Chinook.Passage.Estimate",0
2013-05-24,"Winter.Chinook.Passage.Estimate",0
2013-05-25,"Winter.Chinook.Passage.Estimate",0
2013-05-27,"Winter.Chinook.Passage.Estimate",0
2013-05-28,"Winter.Chinook.Passage.Estimate",0
2013-05-29,"Winter.Chinook.Passage.Estimate",0
2013-05-30,"Winter.Chinook.Passage.Estimate",0
2013-05-31,"Winter.Chinook.Passage.Estimate",0
2013-06-01,"Winter.Chinook.Passage.Estimate",0
2013-06-02,"Winter.Chinook.Passage.Estimate",0
2013-06-04,"Winter.Chinook.Passage.Estimate",0
2013-06-05,"Winter.Chinook.Passage.Estimate",0
2013-06-06,"Winter.Chinook.Passage.Estimate",0
2013-06-07,"Winter.Chinook.Passage.Estimate",0
2013-06-08,"Winter.Chinook.Passage.Estimate",0
2013-06-09,"Winter.Chinook.Passage.Estimate",0
2013-06-10,"Winter.Chinook.Passage.Estimate",0
2013-06-11,"Winter.Chinook.Passage.Estimate",0
2013-06-12,"Winter.Chinook.Passage.Estimate",0
2013-06-13,"Winter.Chinook.Passage.Estimate",0
2013-06-14,"Winter.Chinook.Passage.Estimate",0
2013-06-15,"Winter.Chinook.Passage.Estimate",0
2013-06-18,"Winter.Chinook.Passage.Estimate",0
2013-06-19,"Winter.Chinook.Passage.Estimate",0
2013-06-20,"Winter.Chinook.Passage.Estimate",0
2013-06-21,"Winter.Chinook.Passage.Estimate",0
2013-06-22,"Winter.Chinook.Passage.Estimate",0
2013-06-25,"Winter.Chinook.Passage.Estimate",0
2013-06-26,"Winter.Chinook.Passage.Estimate",0
2013-06-27,"Winter.Chinook.Passage.Estimate",0
2013-06-28,"Winter.Chinook.Passage.Estimate",0
2013-06-29,"Winter.Chinook.Passage.Estimate",0
2013-07-01,"Winter.Chinook.Passage.Estimate",0
2013-07-02,"Winter.Chinook.Passage.Estimate",0
2013-07-03,"Winter.Chinook.Passage.Estimate",0
2013-07-04,"Winter.Chinook.Passage.Estimate",0
2013-07-05,"Winter.Chinook.Passage.Estimate",0
2013-07-06,"Winter.Chinook.Passage.Estimate",0
2013-07-08,"Winter.Chinook.Passage.Estimate",0
2013-07-09,"Winter.Chinook.Passage.Estimate",65
2013-07-10,"Winter.Chinook.Passage.Estimate",0
2013-07-11,"Winter.Chinook.Passage.Estimate",0
2013-07-12,"Winter.Chinook.Passage.Estimate",0
2013-07-13,"Winter.Chinook.Passage.Estimate",89
2013-07-15,"Winter.Chinook.Passage.Estimate",0
2013-07-16,"Winter.Chinook.Passage.Estimate",0
2013-07-17,"Winter.Chinook.Passage.Estimate",0
2013-07-18,"Winter.Chinook.Passage.Estimate",0
2013-07-19,"Winter.Chinook.Passage.Estimate",0
2013-07-22,"Winter.Chinook.Passage.Estimate",0
2013-07-23,"Winter.Chinook.Passage.Estimate",0
2013-07-24,"Winter.Chinook.Passage.Estimate",116
2013-07-25,"Winter.Chinook.Passage.Estimate",1101
2013-07-26,"Winter.Chinook.Passage.Estimate",0
2013-07-27,"Winter.Chinook.Passage.Estimate",0
2013-07-29,"Winter.Chinook.Passage.Estimate",697
2013-07-30,"Winter.Chinook.Passage.Estimate",369
2013-07-31,"Winter.Chinook.Passage.Estimate",314
2013-08-01,"Winter.Chinook.Passage.Estimate",787
2013-08-02,"Winter.Chinook.Passage.Estimate",290
2013-08-03,"Winter.Chinook.Passage.Estimate",718
2013-08-05,"Winter.Chinook.Passage.Estimate",315
2013-08-06,"Winter.Chinook.Passage.Estimate",834
2013-08-07,"Winter.Chinook.Passage.Estimate",458
2013-08-08,"Winter.Chinook.Passage.Estimate",469
2013-08-09,"Winter.Chinook.Passage.Estimate",544
2013-08-10,"Winter.Chinook.Passage.Estimate",700
2013-08-12,"Winter.Chinook.Passage.Estimate",350
2013-08-13,"Winter.Chinook.Passage.Estimate",659
2013-08-14,"Winter.Chinook.Passage.Estimate",1462
2013-08-15,"Winter.Chinook.Passage.Estimate",745
2013-08-16,"Winter.Chinook.Passage.Estimate",723
2013-08-17,"Winter.Chinook.Passage.Estimate",794
2013-08-19,"Winter.Chinook.Passage.Estimate",694
2013-08-20,"Winter.Chinook.Passage.Estimate",847
2013-08-21,"Winter.Chinook.Passage.Estimate",462
2013-08-22,"Winter.Chinook.Passage.Estimate",427
2013-08-23,"Winter.Chinook.Passage.Estimate",1677
2013-08-24,"Winter.Chinook.Passage.Estimate",2374
2013-08-25,"Winter.Chinook.Passage.Estimate",1253
2013-08-26,"Winter.Chinook.Passage.Estimate",1603
2013-08-27,"Winter.Chinook.Passage.Estimate",1716
2013-08-28,"Winter.Chinook.Passage.Estimate",766
2013-08-29,"Winter.Chinook.Passage.Estimate",2599
2013-08-30,"Winter.Chinook.Passage.Estimate",3189
2013-08-31,"Winter.Chinook.Passage.Estimate",2145
2013-09-01,"Winter.Chinook.Passage.Estimate",1830
2013-09-04,"Winter.Chinook.Passage.Estimate",4807
2013-09-05,"Winter.Chinook.Passage.Estimate",6723
2013-09-06,"Winter.Chinook.Passage.Estimate",6969
2013-09-07,"Winter.Chinook.Passage.Estimate",6802
2013-09-08,"Winter.Chinook.Passage.Estimate",8701
2013-09-09,"Winter.Chinook.Passage.Estimate",4900
2013-09-10,"Winter.Chinook.Passage.Estimate",10595
2013-09-11,"Winter.Chinook.Passage.Estimate",10667
2013-09-12,"Winter.Chinook.Passage.Estimate",13183
2013-09-13,"Winter.Chinook.Passage.Estimate",15985
2013-09-14,"Winter.Chinook.Passage.Estimate",13173
2013-09-16,"Winter.Chinook.Passage.Estimate",10790
2013-09-17,"Winter.Chinook.Passage.Estimate",10420
2013-09-18,"Winter.Chinook.Passage.Estimate",10956
2013-09-19,"Winter.Chinook.Passage.Estimate",9669
2013-09-20,"Winter.Chinook.Passage.Estimate",16235
2013-09-21,"Winter.Chinook.Passage.Estimate",12197
2013-09-22,"Winter.Chinook.Passage.Estimate",12761
2013-09-23,"Winter.Chinook.Passage.Estimate",13647
2013-09-24,"Winter.Chinook.Passage.Estimate",16982
2013-09-25,"Winter.Chinook.Passage.Estimate",23231
2013-09-26,"Winter.Chinook.Passage.Estimate",65590
2013-09-27,"Winter.Chinook.Passage.Estimate",75732
2013-09-28,"Winter.Chinook.Passage.Estimate",42890
2013-09-29,"Winter.Chinook.Passage.Estimate",29255
2013-09-30,"Winter.Chinook.Passage.Estimate",42785
2013-10-18,"Winter.Chinook.Passage.Estimate",14778
2013-10-19,"Winter.Chinook.Passage.Estimate",10561
2013-10-20,"Winter.Chinook.Passage.Estimate",10236
2013-10-21,"Winter.Chinook.Passage.Estimate",12310
2013-10-22,"Winter.Chinook.Passage.Estimate",16365
2013-10-23,"Winter.Chinook.Passage.Estimate",23556
2013-10-24,"Winter.Chinook.Passage.Estimate",20880
2013-10-25,"Winter.Chinook.Passage.Estimate",18206
2013-10-26,"Winter.Chinook.Passage.Estimate",18974
